list_link,list_title,video_link,video_title,program_name,date,video_title_old,tone_words,negative_tone,negative_saldo,tone_words_neg,video_number,first_last_three,first_half,Poroh,Ze,month,Ze_neg,Poroh_neg
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=1,поліція відкрити кримінальний справа вбивство підліток свій одеса,ТСН.19:30,2019-09-30,Поліція відкрила дві кримінальні справи щодо вбивства підлітком свого друга на Одещині,"['кримінальний', 'вбивство']",True,True,"['кримінальний', 'вбивство']",1,first,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=SYKkGlvKDZk&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=2,житель багатоповерхівки потруїлися комунальники боротися шкідник підвал,ТСН.19:30,2019-09-30,"Жителі багатоповерхівки потруїлися після того, як комунальники боролися зі шкідниками у підвалі",[],False,False,[],2,first,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=agDDeYZm85Y&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=3,самовільне встановлення газовий прилад нововолинську чадним газ потруїлися,ТСН.19:30,2019-09-30,Через самовільне встановлення газових приладів у Нововолинську чадним газом потруїлися люди,[],False,False,[],3,first,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=vVfTqAncWEQ&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=4,санавіацією відправити опікового центр двоє потерпілий вибух завод сума,ТСН.19:30,2019-09-30,Санавіацією відправили до опікового центру двох потерпілих під час вибуху на заводі у Сумах,['вибух'],True,True,['вибух'],4,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=spgRXKjiwmQ&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=5,україна проводити жодний розслідування наказ країна зеленський,ТСН.19:30,2019-09-30,Україна не проводитиме жодних розслідувань за наказом інших країн - Зеленський,[],False,False,[],5,middle,True,False,True,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=y5NsbT3zOwg&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=6,український силовики провести спеціальний навчання президент гостя кордон,ТСН.19:30,2019-09-30,Українські силовики провели спеціальні навчання для президента та гостей з-за кордону,['навчання'],False,False,[],6,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=ys-g0Lo-wU0&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=7,володимир зеленський підписати заява олександра данилюка звільнення,ТСН.19:30,2019-09-30,Володимир Зеленський підписав заяву Олександра Данилюка на звільнення,['звільнення'],False,False,[],7,middle,True,False,True,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=XTDTvmQzSYg&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=8,спрощений звільнення довший відпустка чиновник ініціювати змінити трудовий кодекс,ТСН.19:30,2019-09-30,Спрощене звільнення та довша відпустка: чиновники ініціювали зміни до Трудового кодексу,['звільнення'],False,False,[],8,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=OSVu64E8Ouo&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=9,україна довестися віддавати щотретю гривня щоби сплатити взятий борг,ТСН.19:30,2019-09-30,"Україні доведеться віддавати щотретю гривню, щоби сплатити раніше взяті борги",['борг'],True,True,['борг'],9,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=wa-ZKT_loGM&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=10,вугілля закинутій шахта харківський художниця створювати унікальний портрет боєць,ТСН.19:30,2019-09-30,Вугіллям на закинутій шахті: харківська художниця створює унікальні портрети бійців,[],False,False,[],10,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=0KF-IpssRPM&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=11,обухові попрощатися нацгвардійцем олександром марковим,ТСН.19:30,2019-09-30,В Обухові попрощалися із нацгвардійцем Олександром Марковим,[],False,False,[],11,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=WkmDO12KWSE&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=12,київ побити ветеран ато зізнатися нетрадиційний сексуальний орієнтація,ТСН.19:30,2019-09-30,"У Києві побили ветерана АТО, який зізнався у нетрадиційній сексуальній орієнтації",['побити'],True,True,['побити'],12,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=DpPxiWLqLsA&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=13,відео видалити,ТСН.19:30,2019-09-30,[Відео видалено],[],False,False,[],13,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=6pX1GdUDf6g&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=14,український медик намагатися стабілізувати стан новонароджений сіамських близнюків,ТСН.19:30,2019-09-30,Українські медики намагаються стабілізувати стан новонароджених сіамських близнюків,[],False,False,[],14,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=P37cMuDw7C8&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=15,львів лікар врятувати малюк гігантський пухлина важити більший,ТСН.19:30,2019-09-30,"У Львові лікарі врятували малюка з гігантською пухлиною, яка важила більше за нього","['врятувати', 'пухлина']",True,False,['пухлина'],15,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=Yt8hVkq0udU&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=16,унікальний історія батько загиблий війна хлопець всиновили сирота,ТСН.19:30,2019-09-30,Унікальна історія: як батьки загиблого на війні хлопця всиновили сироту,['війна'],True,True,['війна'],16,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=tim6r9FYvkg&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=17,водій маршрутки миколаєві затиснути пасажирку двері потягнути дорога,ТСН.19:30,2019-09-30,Водій маршрутки у Миколаєві затиснув пасажирку дверима і потягнув по дорозі,[],False,False,[],17,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=rAUeh-O-rXs&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=18,поїздка маршруткою грати рулетку можливо убезпечити пасажир недобросовісних водій,ТСН.19:30,2019-09-30,Поїздка маршруткою як гра в рулетку: чи можливо убезпечити пасажирів недобросовісних водіїв,['убезпечити'],False,False,[],18,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=yeZJBS-8gCc&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=19,дніпрі новий багатоповерхівки дорогий попадати будівельний матеріал,ТСН.19:30,2019-09-30,У Дніпрі з нової багатоповерхівки на дорогу попадали будівельні матеріали,"['дорогий', 'попадати']",True,False,['попадати'],19,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=d4obMIK4Px4&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=20,дніпрі новий багатоповерхівки дорогий попадати будівельний матеріал,ТСН.19:30,2019-09-30,У Дніпрі з нової багатоповерхівки на дорогу попадали будівельні матеріали,"['дорогий', 'попадати']",True,False,['попадати'],20,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=WMu1FvJQB-U&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=21,атлантичному океан знайти тіло жертва кораблетрощі,ТСН.19:30,2019-09-30,В Атлантичному океані знайшли тіло першої жертви кораблетрощі,"['жертва', 'кораблетрощі']",True,True,"['жертва', 'кораблетрощі']",21,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=4eHjh9Y6iwo&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=22,пересадженими орган піднятися маківка говерли,ТСН.19:30,2019-09-30,25 людей із пересадженими органами піднялися на маківку Говерли,[],False,False,[],22,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=zG6o-mLdx0c&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=23,денис берінчик готуватися захищати свій пояс інтернаціонального чемпіон версія wbo,ТСН.19:30,2019-09-30,Денис Берінчик готується захищати свій пояс інтернаціонального чемпіона за версією WBO,[],False,False,[],23,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=eBjheUC-Z5E&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=24,свято розмах умань пережити новорічний ніч,ТСН.19:30,2019-09-30,Свято із розмахом: як Умань пережив новорічну ніч,['свято'],False,False,[],24,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=XWPzPxv-aPY&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=25,київ явитися новий капсульний готель космічний стиль,ТСН.19:30,2019-09-30,У Києві з’явився новий капсульний готель у космічному стилі,[],False,False,[],25,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=0upg9kLIlYU&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=26,сезон застуди робити вдягатися захворіти восени,ТСН.19:30,2019-09-30,"Сезон застуди: що робити і як вдягатися, аби не захворіти восени",[],False,False,[],26,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=mX_dh-KlQ7I&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=27,батько вчетверте рікі мартін чоловік чекати поповнення родина,ТСН.19:30,2019-09-30,Батько вчетверте: Рікі Мартін з чоловіком чекають на поповнення в родині,[],False,False,[],27,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=qV0fi8Mqo2k&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=28,запустити ракета космос команда здійснити мріяти допомогти максима втілити мріяти,ТСН.19:30,2019-09-30,"Запустити ракету у космос: як команда ""Здійсни мрію"" допомогла Максиму втілити мрію в життя","['мріяти', 'втілити', 'мріяти']",False,False,[],28,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=_p85pQ_IVE0&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=29,лідер країна з'їхалися парижа похорон жака ширака,ТСН.19:30,2019-09-30,Лідери 80 країн з'їхалися до Парижа на похорон Жака Ширака,[],False,False,[],29,last,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=Kicuk4QfnOg&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=30,приватний відео,ТСН.19:30,2019-09-30,[Приватне відео],[],False,False,[],30,last,False,False,False,9,False,False
https://www.youtube.com/watch?v=XzPMIJy2tUw&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49,ТСН.19:30 за 30 вересня 2019 року,https://www.youtube.com/watch?v=P3-3IeqDVso&list=PL1neMztLSbMPiRE_V72xYINkpHEcKhC49&index=31,приватний відео,ТСН.19:30,2019-09-30,[Приватне відео],[],False,False,[],31,last,False,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=1,ударний безпілотник зроблений україна завдавати удар позиція званий лнр,ТСН.Тиждень,2019-09-29,"Ударний ""безпілотник"", зроблений в Україні, завдає ударів по позиціях так званої ЛНР",['ударний'],True,True,['ударний'],1,first,True,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=BnXK9s3mF14&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=2,телефонний скандал україна почати асоціюватися можливість імпічменту трампа,ТСН.Тиждень,2019-09-29,Телефонний скандал: як Україна почала асоціюватись з можливістю імпічменту Трампа,['скандал'],True,True,['скандал'],2,first,True,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=17MADSoQIdU&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=3,американський конгресмени увесь світ ретельно вивчати розшифровки розмова трампа зеленський,ТСН.Тиждень,2019-09-29,Американські конгресмени та увесь світ ретельно вивчають розшифровки розмови Трампа та Зеленського,['ретельно'],False,False,[],3,first,True,False,True,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=FwdImA1KrZs&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=4,початися скандал трампом український влада досліджувати тиждень,ТСН.Тиждень,2019-09-29,З чого почався скандал між Трампом і українською владою – досліджував ТСН.Тиждень,['скандал'],True,True,['скандал'],4,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=C4BtfZQn5os&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=5,помічник президент андрій єрмак дати ексклюзивне інтерв'ю тиждень,ТСН.Тиждень,2019-09-29,Помічник президента Андрій Єрмак дав ексклюзивне інтерв'ю ТСН.Тижню,[],False,False,[],5,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=9e4OD4Svw_E&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=6,тиждень з'ясовував причинити низка аварія участь вантажівок пасажирський автобус,ТСН.Тиждень,2019-09-29,ТСН.Тиждень з'ясовував причини низки аварій за участі вантажівок та пасажирських автобусів,['аварія'],True,True,['аварія'],6,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=LMjbHB26Am4&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=7,природний парк тузлівські лиман міліє неконтрольований вилов кефалі еколог,ТСН.Тиждень,2019-09-29,"Природний парк ""Тузлівські лимани"" міліє через неконтрольований вилов кефалі - екологи",['неконтрольований'],True,True,['неконтрольований'],7,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=wlBBJp2R8M0&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=8,український космічний центр запустити всесвіт сигнал складатися дитячий мріяти,ТСН.Тиждень,2019-09-29,"Український космічний центр запустив у Всесвіт сигнал, який складається з дитячих мрій",['мріяти'],False,False,[],8,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=M7gWtIxYJBc&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=9,фантастичний план facebook новий можливість робот atlas новина онлайн трансляція,ТСН.Тиждень,2019-09-29,Фантастичні плани Facebook та нові можливості робота Atlas: новини з онлайн-трансляції,['фантастичний'],False,False,[],9,last,False,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=ksEm91Fe7ck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=10,відмовляти батько діти порушення слух кохлеарної імплантації,ТСН.Тиждень,2019-09-29,Хто відмовляє батьків дітей з порушенням слуху від кохлеарної імплантації,"['відмовляти', 'порушення']",True,True,"['відмовляти', 'порушення']",10,last,False,False,False,9,False,False
https://www.youtube.com/watch?v=o0kXJHTZcck&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4,ТСН.Тиждень за 29 вересня 2019 року,https://www.youtube.com/watch?v=ylAvXhjP5oY&list=PL1neMztLSbMOeikfz-zu5bu5WTyvZ_eh4&index=11,україна очікувати короткочасний потепління дощ метеозалежність,ТСН.Тиждень,2019-09-29,Україну очікує короткочасне потепління та дощі: метеозалежність,[],False,False,[],11,last,False,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=1,вибухнути трапитися завод сума постраждати троє реанімації,ТСН.19:30,2019-09-28,"Вибух трапився на заводі у Сумах: 10 людей постраждали, троє з них у реанімації","['вибухнути', 'постраждати']",True,True,"['вибухнути', 'постраждати']",1,first,True,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=OTGHnquFeDY&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=2,атлантичного океан зникнути корабель українець борт,ТСН.19:30,2019-09-28,Посеред Атлантичного океану зник корабель з українцями на борту,['зникнути'],True,True,['зникнути'],2,first,True,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=vo_IMCP6raE&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=3,подорож дитячий мрія полетіти планета потенційно,ТСН.19:30,2019-09-28,"Подорож у 40 років: дитячі мрії полетять до планет, на яких потенційно може бути життя",['мрія'],False,False,[],3,first,True,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=0yPJFRNmlv4&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=4,спеціальний представник сша україна курт волкер подати відставка,ТСН.19:30,2019-09-28,Спеціальний представник США в Україні Курт Волкер подав у відставку,[],False,False,[],4,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=Jhqgh2cqpVY&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=5,старший лейтенант нацгвардії олександр марків загинути передовий,ТСН.19:30,2019-09-28,Старший лейтенант Нацгвардії Олександр Марків загинув на передовій,['загинути'],True,True,['загинути'],5,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=g6qB5MXhn3k&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=6,акція ніч банковій провести офіс президент громадський активіст,ТСН.19:30,2019-09-28,"Акцію ""Ніч на Банковій"" провели під Офісом президента громадські активісти",[],False,False,[],6,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=HxWkCnrDkoU&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=7,сіамські близнючки народитися пологовому будинок чернівців,ТСН.19:30,2019-09-28,Сіамські близнючки народились у пологовому будинку Чернівців,[],False,False,[],7,middle,True,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=u3OkkluXYko&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=8,швидкісний потягти смерть збити переходити колія запоріжжя,ТСН.19:30,2019-09-28,"Швидкісний потяг на смерть збив трьох людей, які переходили колії на Запоріжжі","['смерть', 'збити']",True,True,"['смерть', 'збити']",8,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=IAoYiBtx_io&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=9,траса кий одеса вантажівка зіштовхнулась пасажирський мікроавтобусом,ТСН.19:30,2019-09-28,На трасі Київ - Одеса вантажівка зіштовхнулась з пасажирським мікроавтобусом,[],False,False,[],9,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=5Bl_8JD5XLE&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=10,молодик збити двоє жінка парковці столичний торговельний центр,ТСН.19:30,2019-09-28,Молодик збив двох жінок на парковці столичного торговельного центру,['збити'],True,True,['збити'],10,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=FMVvApxfPYE&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=11,пожежа статися поромі греції довестися евакуювати понада,ТСН.19:30,2019-09-28,Пожежа сталась на поромі в Греції - довелося евакуювати понад 600 людей,[],False,False,[],11,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=q4oIelm4VsE&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=12,київ відкритися найбільший країна виставка війнути донбасі,ТСН.19:30,2019-09-28,У Києві відкрилася одна з найбільших у країні виставок про війну на Донбасі,[],False,False,[],12,middle,False,False,False,9,False,False
https://www.youtube.com/watch?v=TjjgCOFCf-M&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF,ТСН.19:30 за 28 вересня 2019 року,https://www.youtube.com/watch?v=ygCegazf55o&list=PL1neMztLSbMPKAARAjjRWLzVqx8JninFF&index=13,дослідити вартість борщового набір різний регіон україна,ТСН.19:30,2019-09-28,ТСН дослідила вартість борщового набору в різних регіонах України,[],False,False,[],13,middle,False,False,False,9,False,False
